59,91,1,0.8,0.0
33,96,1,0.8,0.0
50,23,1,0.8,0.0
28,33,1,0.8,0.0
85,40,1,0.8,0.0
30,91,1,0.8,0.0
11,76,1,0.8,0.0
8,9,1,0.8,0.0
75,79,1,0.8,0.0
73,30,1,0.8,0.0
51,11,1,0.8,0.0
1,80,1,0.8,0.0
55,99,1,0.8,0.0
59,51,1,0.8,0.0
55,17,1,0.8,0.0
5,51,1,0.8,0.0
39,2,1,0.8,0.0
20,52,1,0.8,0.0
42,79,1,0.8,0.0
90,57,1,0.8,0.0
28,13,1,0.8,0.0
65,92,1,0.8,0.0
44,17,1,0.8,0.0
20,95,1,0.8,0.0
71,25,1,0.8,0.0
69,75,1,0.8,0.0
28,76,1,0.8,0.0
45,58,1,0.8,0.0
69,30,1,0.8,0.0
41,36,1,0.8,0.0
96,45,1,0.8,0.0
97,20,1,0.8,0.0
79,47,1,0.8,0.0
89,2,1,0.8,0.0
26,78,1,0.8,0.0
72,18,1,0.8,0.0
18,9,1,0.8,0.0
100,66,1,0.8,0.0
24,40,1,0.8,0.0
25,66,1,0.8,0.0
1,9,1,0.8,0.0
33,55,1,0.8,0.0
24,10,1,0.8,0.0
76,2,1,0.8,0.0
96,48,1,0.8,0.0
14,80,1,0.8,0.0
53,88,1,0.8,0.0
85,31,1,0.8,0.0
9,83,1,0.8,0.0
64,70,1,0.8,0.0
15,76,1,0.8,0.0
77,84,1,0.8,0.0
75,33,1,0.8,0.0
88,82,1,0.8,0.0
73,33,1,0.8,0.0
19,47,1,0.8,0.0
74,98,1,0.8,0.0
7,70,1,0.8,0.0
51,53,1,0.8,0.0
49,88,1,0.8,0.0
63,64,1,0.8,0.0
15,62,1,0.8,0.0
64,22,1,0.8,0.0
32,100,1,0.8,0.0
91,11,1,0.8,0.0
75,49,1,0.8,0.0
38,73,1,0.8,0.0
28,50,1,0.8,0.0
3,30,1,0.8,0.0
49,5,1,0.8,0.0
54,26,1,0.8,0.0
43,100,1,0.8,0.0
24,39,1,0.8,0.0
90,55,1,0.8,0.0
65,77,1,0.8,0.0
97,3,1,0.8,0.0
26,69,1,0.8,0.0
47,75,1,0.8,0.0
21,91,1,0.8,0.0
83,97,1,0.8,0.0
34,50,1,0.8,0.0
55,45,1,0.8,0.0
35,7,1,0.8,0.0
56,33,1,0.8,0.0
37,78,1,0.8,0.0
12,7,1,0.8,0.0
14,38,1,0.8,0.0
28,61,1,0.8,0.0
86,20,1,0.8,0.0
83,13,1,0.8,0.0
76,98,1,0.8,0.0
31,45,1,0.8,0.0
24,13,1,0.8,0.0
32,57,1,0.8,0.0
72,72,1,0.8,0.0
48,20,1,0.8,0.0
53,96,1,0.8,0.0
10,7,1,0.8,0.0
24,70,1,0.8,0.0
20,69,1,0.8,0.0
50,76,1,0.8,0.0
27,20,1,0.8,0.0
58,97,1,0.8,0.0
50,67,1,0.8,0.0
85,16,1,0.8,0.0
6,86,1,0.8,0.0
19,27,1,0.8,0.0
88,16,1,0.8,0.0
71,24,1,0.8,0.0
56,89,1,0.8,0.0
75,17,1,0.8,0.0
94,52,1,0.8,0.0
45,44,1,0.8,0.0
34,61,1,0.8,0.0
55,84,1,0.8,0.0
17,89,1,0.8,0.0
96,24,1,0.8,0.0
35,44,1,0.8,0.0
21,1,1,0.8,0.0
88,5,1,0.8,0.0
96,88,1,0.8,0.0
31,91,1,0.8,0.0
44,62,1,0.8,0.0
12,79,1,0.8,0.0
71,20,1,0.8,0.0
