22,84,1,0.1,0.0
16,62,1,0.1,0.0
98,86,1,0.1,0.0
1,65,1,0.1,0.0
41,11,1,0.1,0.0
18,16,1,0.1,0.0
84,58,1,0.1,0.0
93,31,1,0.1,0.0
81,81,1,0.1,0.0
36,21,1,0.1,0.0
16,95,1,0.1,0.0
63,41,1,0.1,0.0
29,10,1,0.1,0.0
40,85,1,0.1,0.0
82,62,1,0.1,0.0
81,15,1,0.1,0.0
96,3,1,0.1,0.0
69,29,1,0.1,0.0
20,10,1,0.1,0.0
38,96,1,0.1,0.0
43,84,1,0.1,0.0
71,38,1,0.1,0.0
47,66,1,0.1,0.0
82,16,1,0.1,0.0
65,93,1,0.1,0.0
97,24,1,0.1,0.0
3,89,1,0.1,0.0
0,89,1,0.1,0.0
41,83,1,0.1,0.0
93,49,1,0.1,0.0
52,48,1,0.1,0.0
14,90,1,0.1,0.0
99,76,1,0.1,0.0
87,87,1,0.1,0.0
79,27,1,0.1,0.0
62,25,1,0.1,0.0
82,20,1,0.1,0.0
51,54,1,0.1,0.0
21,1,1,0.1,0.0
8,39,1,0.1,0.0
30,93,1,0.1,0.0
57,66,1,0.1,0.0
41,64,1,0.1,0.0
44,66,1,0.1,0.0
39,93,1,0.1,0.0
89,77,1,0.1,0.0
34,10,1,0.1,0.0
65,26,1,0.1,0.0
35,18,1,0.1,0.0
21,80,1,0.1,0.0
21,66,1,0.1,0.0
32,96,1,0.1,0.0
36,59,1,0.1,0.0
94,1,1,0.1,0.0
21,39,1,0.1,0.0
67,26,1,0.1,0.0
92,16,1,0.1,0.0
9,27,1,0.1,0.0
3,67,1,0.1,0.0
41,45,1,0.1,0.0
8,16,1,0.1,0.0
63,49,1,0.1,0.0
1,90,1,0.1,0.0
62,94,1,0.1,0.0
14,38,1,0.1,0.0
6,91,1,0.1,0.0
4,80,1,0.1,0.0
31,14,1,0.1,0.0
70,89,1,0.1,0.0
44,49,1,0.1,0.0
46,19,1,0.1,0.0
36,93,1,0.1,0.0
20,26,1,0.1,0.0
82,36,1,0.1,0.0
73,9,1,0.1,0.0
38,88,1,0.1,0.0
20,10,1,0.1,0.0
87,48,1,0.1,0.0
73,94,1,0.1,0.0
27,22,1,0.1,0.0
31,42,1,0.1,0.0
37,57,1,0.1,0.0
77,1,1,0.1,0.0
63,34,1,0.1,0.0
89,64,1,0.1,0.0
0,80,1,0.1,0.0
32,81,1,0.1,0.0
100,17,1,0.1,0.0
57,77,1,0.1,0.0
31,59,1,0.1,0.0
75,95,1,0.1,0.0
21,22,1,0.1,0.0
47,12,1,0.1,0.0
63,56,1,0.1,0.0
55,15,1,0.1,0.0
0,37,1,0.1,0.0
7,79,1,0.1,0.0
25,46,1,0.1,0.0
93,67,1,0.1,0.0
36,30,1,0.1,0.0
49,70,1,0.1,0.0
58,11,1,0.1,0.0
7,89,1,0.1,0.0
14,49,1,0.1,0.0
25,23,1,0.1,0.0
19,46,1,0.1,0.0
30,21,1,0.1,0.0
65,9,1,0.1,0.0
4,19,1,0.1,0.0
39,50,1,0.1,0.0
66,46,1,0.1,0.0
26,66,1,0.1,0.0
74,37,1,0.1,0.0
96,4,1,0.1,0.0
36,7,1,0.1,0.0
56,3,1,0.1,0.0
6,7,1,0.1,0.0
67,67,1,0.1,0.0
63,88,1,0.1,0.0
89,98,1,0.1,0.0
88,98,1,0.1,0.0
46,80,1,0.1,0.0
15,69,1,0.1,0.0
83,76,1,0.1,0.0
38,17,1,0.1,0.0
