64,63,0.1,0.9,0.0
15,3,0.1,0.9,0.0
39,34,0.1,0.9,0.0
91,71,0.1,0.9,0.0
54,2,0.1,0.9,0.0
60,91,0.1,0.9,0.0
0,12,0.1,0.9,0.0
41,21,0.1,0.9,0.0
50,74,0.1,0.9,0.0
21,62,0.1,0.9,0.0
0,79,0.1,0.9,0.0
71,32,0.1,0.9,0.0
74,96,0.1,0.9,0.0
78,10,0.1,0.9,0.0
64,94,0.1,0.9,0.0
33,58,0.1,0.9,0.0
64,4,0.1,0.9,0.0
64,61,0.1,0.9,0.0
56,10,0.1,0.9,0.0
19,34,0.1,0.9,0.0
93,97,0.1,0.9,0.0
12,83,0.1,0.9,0.0
49,6,0.1,0.9,0.0
59,99,0.1,0.9,0.0
35,68,0.1,0.9,0.0
43,82,0.1,0.9,0.0
64,42,0.1,0.9,0.0
89,70,0.1,0.9,0.0
20,11,0.1,0.9,0.0
23,0,0.1,0.9,0.0
38,15,0.1,0.9,0.0
85,11,0.1,0.9,0.0
98,39,0.1,0.9,0.0
29,9,0.1,0.9,0.0
100,41,0.1,0.9,0.0
1,36,0.1,0.9,0.0
22,56,0.1,0.9,0.0
100,65,0.1,0.9,0.0
58,2,0.1,0.9,0.0
47,23,0.1,0.9,0.0
21,26,0.1,0.9,0.0
64,89,0.1,0.9,0.0
62,91,0.1,0.9,0.0
81,6,0.1,0.9,0.0
56,8,0.1,0.9,0.0
80,20,0.1,0.9,0.0
54,46,0.1,0.9,0.0
31,52,0.1,0.9,0.0
21,72,0.1,0.9,0.0
14,38,0.1,0.9,0.0
0,64,0.1,0.9,0.0
50,17,0.1,0.9,0.0
85,6,0.1,0.9,0.0
28,22,0.1,0.9,0.0
37,42,0.1,0.9,0.0
90,62,0.1,0.9,0.0
42,82,0.1,0.9,0.0
33,8,0.1,0.9,0.0
99,99,0.1,0.9,0.0
79,18,0.1,0.9,0.0
79,92,0.1,0.9,0.0
84,85,0.1,0.9,0.0
3,9,0.1,0.9,0.0
9,5,0.1,0.9,0.0
2,13,0.1,0.9,0.0
72,57,0.1,0.9,0.0
18,41,0.1,0.9,0.0
8,41,0.1,0.9,0.0
33,34,0.1,0.9,0.0
11,95,0.1,0.9,0.0
36,6,0.1,0.9,0.0
73,69,0.1,0.9,0.0
3,23,0.1,0.9,0.0
57,62,0.1,0.9,0.0
63,83,0.1,0.9,0.0
23,61,0.1,0.9,0.0
83,18,0.1,0.9,0.0
17,17,0.1,0.9,0.0
32,78,0.1,0.9,0.0
83,98,0.1,0.9,0.0
82,1,0.1,0.9,0.0
53,76,0.1,0.9,0.0
61,45,0.1,0.9,0.0
44,7,0.1,0.9,0.0
65,20,0.1,0.9,0.0
48,79,0.1,0.9,0.0
45,41,0.1,0.9,0.0
26,71,0.1,0.9,0.0
89,29,0.1,0.9,0.0
95,83,0.1,0.9,0.0
4,35,0.1,0.9,0.0
14,11,0.1,0.9,0.0
68,59,0.1,0.9,0.0
44,41,0.1,0.9,0.0
91,84,0.1,0.9,0.0
67,85,0.1,0.9,0.0
24,0,0.1,0.9,0.0
29,3,0.1,0.9,0.0
32,89,0.1,0.9,0.0
71,37,0.1,0.9,0.0
45,56,0.1,0.9,0.0
54,76,0.1,0.9,0.0
22,60,0.1,0.9,0.0
78,26,0.1,0.9,0.0
32,17,0.1,0.9,0.0
22,22,0.1,0.9,0.0
76,76,0.1,0.9,0.0
55,20,0.1,0.9,0.0
29,17,0.1,0.9,0.0
56,4,0.1,0.9,0.0
87,47,0.1,0.9,0.0
47,22,0.1,0.9,0.0
94,76,0.1,0.9,0.0
21,71,0.1,0.9,0.0
100,90,0.1,0.9,0.0
26,0,0.1,0.9,0.0
77,98,0.1,0.9,0.0
16,54,0.1,0.9,0.0
71,2,0.1,0.9,0.0
5,95,0.1,0.9,0.0
56,86,0.1,0.9,0.0
21,80,0.1,0.9,0.0
72,99,0.1,0.9,0.0
55,72,0.1,0.9,0.0
40,56,0.1,0.9,0.0
