77,96,1,0.3
78,9,1,0.3
39,44,1,0.3
53,78,1,0.3
76,12,1,0.3
69,32,1,0.3
10,84,1,0.3
16,27,1,0.3
49,3,1,0.3
60,93,1,0.3
86,62,1,0.3
8,54,1,0.3
17,6,1,0.3
97,36,1,0.3
6,58,1,0.3
68,44,1,0.3
98,12,1,0.3
76,98,1,0.3
10,81,1,0.3
3,61,1,0.3
88,53,1,0.3
15,72,1,0.3
84,73,1,0.3
48,41,1,0.3
43,28,1,0.3
43,44,1,0.3
94,51,1,0.3
77,61,1,0.3
56,6,1,0.3
41,38,1,0.3
87,40,1,0.3
15,16,1,0.3
42,51,1,0.3
18,93,1,0.3
56,33,1,0.3
38,17,1,0.3
35,99,1,0.3
11,84,1,0.3
74,65,1,0.3
81,76,1,0.3
14,15,1,0.3
62,76,1,0.3
29,49,1,0.3
49,74,1,0.3
44,58,1,0.3
56,14,1,0.3
24,72,1,0.3
47,38,1,0.3
64,53,1,0.3
62,67,1,0.3
30,69,1,0.3
31,97,1,0.3
51,74,1,0.3
49,17,1,0.3
50,79,1,0.3
5,50,1,0.3
97,19,1,0.3
3,65,1,0.3
99,88,1,0.3
52,98,1,0.3
37,45,1,0.3
17,11,1,0.3
9,3,1,0.3
69,100,1,0.3
36,61,1,0.3
52,41,1,0.3
99,51,1,0.3
41,53,1,0.3
97,87,1,0.3
55,38,1,0.3
11,55,1,0.3
84,85,1,0.3
86,27,1,0.3
56,45,1,0.3
14,40,1,0.3
64,66,1,0.3
73,96,1,0.3
91,77,1,0.3
86,94,1,0.3
88,45,1,0.3
62,46,1,0.3
61,42,1,0.3
82,23,1,0.3
93,70,1,0.3
1,37,1,0.3
3,21,1,0.3
48,13,1,0.3
54,73,1,0.3
97,14,1,0.3
10,15,1,0.3
98,71,1,0.3
71,65,1,0.3
39,19,1,0.3
96,80,1,0.3
64,30,1,0.3
93,15,1,0.3
1,11,1,0.3
42,94,1,0.3
16,24,1,0.3
47,40,1,0.3
84,94,1,0.3
55,99,1,0.3
93,94,1,0.3
11,74,1,0.3
1,65,1,0.3
58,30,1,0.3
4,81,1,0.3
32,12,1,0.3
100,41,1,0.3
7,53,1,0.3
87,86,1,0.3
84,54,1,0.3
29,3,1,0.3
29,30,1,0.3
84,34,1,0.3
47,29,1,0.3
95,62,1,0.3
17,27,1,0.3
44,55,1,0.3
78,23,1,0.3
78,46,1,0.3
12,80,1,0.3
70,18,1,0.3
64,83,1,0.3
18,25,1,0.3
