54,16,1,0.5,0.0
1,81,1,0.5,0.0
38,100,1,0.5,0.0
39,82,1,0.5,0.0
51,84,1,0.5,0.0
4,82,1,0.5,0.0
85,89,1,0.5,0.0
92,77,1,0.5,0.0
89,88,1,0.5,0.0
38,83,1,0.5,0.0
72,40,1,0.5,0.0
59,72,1,0.5,0.0
73,91,1,0.5,0.0
50,10,1,0.5,0.0
89,86,1,0.5,0.0
71,32,1,0.5,0.0
75,66,1,0.5,0.0
80,62,1,0.5,0.0
35,79,1,0.5,0.0
21,38,1,0.5,0.0
68,99,1,0.5,0.0
50,16,1,0.5,0.0
87,8,1,0.5,0.0
81,29,1,0.5,0.0
19,21,1,0.5,0.0
87,5,1,0.5,0.0
10,57,1,0.5,0.0
86,95,1,0.5,0.0
28,36,1,0.5,0.0
85,95,1,0.5,0.0
47,43,1,0.5,0.0
8,86,1,0.5,0.0
60,82,1,0.5,0.0
99,23,1,0.5,0.0
4,5,1,0.5,0.0
31,48,1,0.5,0.0
76,18,1,0.5,0.0
86,82,1,0.5,0.0
100,90,1,0.5,0.0
58,56,1,0.5,0.0
28,26,1,0.5,0.0
21,92,1,0.5,0.0
6,17,1,0.5,0.0
90,84,1,0.5,0.0
29,86,1,0.5,0.0
58,58,1,0.5,0.0
44,66,1,0.5,0.0
93,7,1,0.5,0.0
53,87,1,0.5,0.0
61,79,1,0.5,0.0
2,74,1,0.5,0.0
16,27,1,0.5,0.0
58,75,1,0.5,0.0
24,0,1,0.5,0.0
31,5,1,0.5,0.0
97,61,1,0.5,0.0
34,4,1,0.5,0.0
81,68,1,0.5,0.0
47,23,1,0.5,0.0
2,72,1,0.5,0.0
15,73,1,0.5,0.0
20,91,1,0.5,0.0
85,42,1,0.5,0.0
68,16,1,0.5,0.0
2,15,1,0.5,0.0
90,26,1,0.5,0.0
51,4,1,0.5,0.0
23,55,1,0.5,0.0
65,80,1,0.5,0.0
63,9,1,0.5,0.0
37,28,1,0.5,0.0
95,40,1,0.5,0.0
15,50,1,0.5,0.0
20,98,1,0.5,0.0
85,17,1,0.5,0.0
99,61,1,0.5,0.0
91,43,1,0.5,0.0
92,52,1,0.5,0.0
18,8,1,0.5,0.0
41,27,1,0.5,0.0
25,93,1,0.5,0.0
64,13,1,0.5,0.0
86,21,1,0.5,0.0
30,13,1,0.5,0.0
95,37,1,0.5,0.0
35,94,1,0.5,0.0
98,61,1,0.5,0.0
36,19,1,0.5,0.0
41,25,1,0.5,0.0
54,8,1,0.5,0.0
99,90,1,0.5,0.0
14,4,1,0.5,0.0
2,96,1,0.5,0.0
45,63,1,0.5,0.0
84,39,1,0.5,0.0
95,9,1,0.5,0.0
78,13,1,0.5,0.0
8,6,1,0.5,0.0
90,77,1,0.5,0.0
17,14,1,0.5,0.0
9,86,1,0.5,0.0
23,81,1,0.5,0.0
95,10,1,0.5,0.0
69,27,1,0.5,0.0
77,79,1,0.5,0.0
67,29,1,0.5,0.0
94,34,1,0.5,0.0
51,6,1,0.5,0.0
34,20,1,0.5,0.0
77,29,1,0.5,0.0
48,21,1,0.5,0.0
41,38,1,0.5,0.0
8,60,1,0.5,0.0
7,43,1,0.5,0.0
46,2,1,0.5,0.0
27,70,1,0.5,0.0
48,70,1,0.5,0.0
90,74,1,0.5,0.0
33,26,1,0.5,0.0
31,37,1,0.5,0.0
61,78,1,0.5,0.0
87,25,1,0.5,0.0
46,27,1,0.5,0.0
40,54,1,0.5,0.0
78,62,1,0.5,0.0
